NCESSCH,URL_2019
5.50972E+11,https://www.northwood.k12.wi.us/o/northwood-school-district
5.50972E+11,https://www.northwood.k12.wi.us/
5.50972E+11,https://www.northwood.k12.wi.us/o/northwood-school-district
5.5096E+11,http://www5.milwaukee.k12.wi.us/school/alba/
5.5096E+11,0
5.5096E+11,0
5.5096E+11,http://mps.milwaukee.k12.wi.us/Schools/Banner-Prep-School-Of-Milw.htm
5.5096E+11,http://mps.milwaukee.k12.wi.us/Schools/Daniels-University-Prep.htm
5.5096E+11,http://www.seedsofhealth.org/mc2/
5.5096E+11,http://www5.milwaukee.k12.wi.us/school/alliance/
5.5096E+11,http://www5.milwaukee.k12.wi.us/school/ideal/
5.5096E+11,http://www5.milwaukee.k12.wi.us/school/whittier/
5.5096E+11,http://www5.milwaukee.k12.wi.us/school/honeycreek/
5.50951E+11,http://www.mcpasd.k12.wi.us/21st-century-eschool/
5.50921E+11,http://www.edlinesites.net/pages/Maple_Grove_Elementary
5.50921E+11,https://www.mapsedu.org/schools/high/
5.50885E+11,http://www.maustonschools.org/schools/ilead/
5.50819E+11,https://www.lodi.k12.wi.us/primary/
5.50753E+11,https://www.lacrosseschools.org/lacrossroads/
5.50753E+11,https://www.lacrosseschools.org/coulee-montessori/
5.50747E+11,0
5.5066E+11,https://www.hasd.org/schools/hms/
5.50642E+11,http://www.highland.k12.wi.us/
5.50642E+11,http://www.highland.k12.wi.us/
5.50642E+11,http://www.highland.k12.wi.us/
5.50552E+11,https://www.gcsd.k12.wi.us/high/trans-skills-center.cfm
5.50405E+11,https://www.ecasd.us/CV-Montessori-Charter-School/Home
5.50405E+11,https://www.ecasd.us/McKinley-Charter-School/Home
5.50386E+11,https://www.npsd.k12.wi.us/schools/mlc/
5.50366E+11,http://www.denmark.k12.wi.us/dcs/
5.50351E+11,https://www.kmsd.edu/
5.50351E+11,https://www.kmsd.edu/
5.50087E+11,https://www.barron.k12.wi.us/
5.50039E+11,http://tesla.aasd.k12.wi.us/
5.50033E+11,https://www.amherst.k12.wi.us/
5.50007E+11,https://veritas.seedsofhealth.org/
5.50007E+11,https://www.lacasadeesperanza.org/
5.50007E+11,https://www.rsed.org/schools/southside-community-prep/
5.50006E+11,https://www.cwasd.k12.wi.us/schools/virtual_school.cfm
5.30033E+11,https://summitps.org/
5.10415E+11,https://ycsd.yorkcountyschools.org/YHS
5.10009E+11,https://www.k12albemarle.org/school/CPCS/Pages/default.aspx
5.10009E+11,https://www.k12albemarle.org/school/muhs/Pages/default.aspx
4.90012E+11,https://providencehall.com/
4.90007E+11,http://www.davinciacademy.org/
4.90004E+11,https://www.spectrumcharter.org/
4.83873E+11,https://schools.saisd.net/page/177.homepage
4.83873E+11,https://schools.saisd.net/page/023.homepage
4.83873E+11,https://schools.saisd.net/page/022.homepage
4.83873E+11,https://schools.saisd.net/page/142.homepage
4.83873E+11,https://schools.saisd.net/page/059.homepage
4.83873E+11,https://schools.saisd.net/page/162.homepage
4.83873E+11,https://schools.saisd.net/page/055.homepage
4.83873E+11,https://schools.saisd.net/page/049.homepage
4.83873E+11,https://schools.saisd.net/page/005.homepage
4.83873E+11,https://schools.saisd.net/page/179.homepage
4.83873E+11,https://schools.saisd.net/page/047.homepage
4.83873E+11,https://schools.saisd.net/page/112.homepage/
4.82526E+11,https://www.kellerisd.net/kcal
4.82364E+11,https://www.houstonisd.org/chrysalisms
4.82364E+11,http://www.houstonisd.org/Domain/8382
4.82364E+11,http://www.houstonisd.org/Domain/13578
4.82364E+11,https://www.houstonisd.org/EastEarlyHS
4.82364E+11,https://www.houstonisd.org/liberty
4.82364E+11,https://www.houstonisd.org/Domain/22641
4.82364E+11,http://www.houstonisd.org/Domain/20266
4.82364E+11,https://www.houstonisd.org/williamsms
4.82364E+11,https://www.houstonisd.org/wesleyelem
4.82364E+11,http://www.houstonisd.org/Domain/22639
4.82364E+11,https://www.houstonisd.org/lanier
4.82364E+11,http://www.houstonisd.org/Domain/641
4.82364E+11,http://www.houstonisd.org/Domain/13650
4.82142E+11,http://www.uplifteducation.org/Domain/2464
4.82028E+11,https://www.gisd.org/collegiate
4.82028E+11,https://www.gisd.org/
4.82028E+11,https://www.gisd.org/Domain/103
4.81623E+11,https://www.dallasisd.org/allen
4.81323E+11,https://www.chisd.net/
4.80145E+11,http://www.ptaaschool.org/home
4.80145E+11,http://www.ptaaschool.org/
4.80143E+11,https://www.uttyler.edu/palestine/
4.80143E+11,http://www.uttia.org/schools/Longview/
4.80141E+11,http://www.bobhopeschool.org/Bob_Hope_Elementary/bob_hope_elementary
4.8014E+11,http://www.sfasu.edu/charter_school/
4.80029E+11,https://seashorecharterschools.com/
4.80029E+11,https://seashorecharterschools.com/
4.80028E+11,https://rhodesschool.org/
4.80028E+11,https://rhodesschool.org/
4.80028E+11,0
4.80028E+11,http://www.stepcharter.org/
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-brave-high-school
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-leadership-elementary
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-obras
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-vista-middle-school
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-beacon-prep
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-connections
4.80026E+11,http://www.kippaustin.org/schools-and-programs/grades-k-4/kipp-austin-comunidad/
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-academy-arts-letters
4.80026E+11,http://www.kippaustin.org/schools/kipp-austin-collegiate
4.80026E+11,http://kippaustin.org/schools-and-programs/grades-5-8/kipp-austin-college-prep/
4.80026E+11,https://kippdfw.org/schools/kipp-pleasant-grove-primary
4.80026E+11,https://kippdfw.org/schools/kipp-destiny-middle-school
4.80026E+11,http://www.kippdfw.org/school-and-programs/kipp-truth-elementary
4.80026E+11,http://www.kippdfw.org/school-and-programs/kipp-destiny-elementary
4.80026E+11,https://kippdfw.org/schools/kipp-truth-academy
4.80026E+11,https://www.upbring.org/programs-and-services/childrens-centers/unaccompanied-children/new-hope/
4.80026E+11,http://www.trinitycharterschools.org/our-schools/bokenkamp-campus/
4.80026E+11,http://www.azleway.org/
4.80026E+11,http://www.trinitycharterschools.org/
4.80026E+11,http://www.trinitycharterschools.org/
4.80026E+11,http://kippsa.org/our-schools/kipp-poder-academy/
4.80026E+11,http://kippsa.org/our-schools/kipp-esperanza-dual-language-academy/
4.80026E+11,http://kippsa.org/our-schools/kipp-un-mundo-dual-language-academy/
4.80026E+11,http://www.kippsa.org/our-schools/kipp-camino-academy/
4.80026E+11,http://kippsa.org/our-schools/kipp-university-prep/
4.80026E+11,http://kippsa.org/our-schools/kipp-aspire-academy/
4.80024E+11,https://www.bakerripley.org/services/the-new-neighbor-school
4.80024E+11,https://www.bakerripley.org/services/promise-community-school-at-ripley-house-middle-school
4.80024E+11,https://www.bakerripley.org/services/promise-community-school-at-baker-ripley
4.80024E+11,https://www.bakerripley.org/services/promise-community-school-at-ripley-house-elementary-school
4.80024E+11,https://www.goldenruledallas.org/
4.80024E+11,https://www.goldenruledallas.org/
4.80024E+11,http://www.goldenruledallas.org/
4.80024E+11,https://www.goldenruledallas.org/
4.80024E+11,https://www.goldenruledallas.org/
4.80023E+11,https://cedars-academy.org/
4.80021E+11,https://www.panolaschools.net/apps/pages/index.jsp?uREC_ID=287423&type=d&pREC_ID=661505
4.80021E+11,https://www.panolaschools.net/apps/pages/index.jsp?uREC_ID=287425&type=d&pREC_ID=661548
4.80021E+11,https://www.panolaschools.net/
4.80021E+11,http://www.yesprep.org/schools/southside
4.80021E+11,http://www.yesprep.org/schools/north-forest
4.80021E+11,http://www.yesprep.org/schools/white-oak
4.80021E+11,http://www.yesprep.org/schools/fifth-ward
4.80021E+11,http://www.yesprep.org/schools/northside
4.80021E+11,http://www.yesprep.org/schools/west
4.80021E+11,http://www.yesprep.org/schools/brays-oaks
4.80021E+11,http://www.yesprep.org/schools/gulfton
4.80021E+11,http://www.yesprep.org/schools/east-end
4.80021E+11,http://www.yesprep.org/schools/southwest
4.80021E+11,http://www.yesprep.org/schools/north-central
4.80021E+11,http://www.yesprep.org/schools/southeast
4.80021E+11,https://premierhighschools.com/texarkana/
4.80021E+11,https://premierhighschools.com/houstonnorth/
4.80021E+11,https://premierhighschools.com/elpasoeast/
4.80021E+11,https://premierhighschools.com/edinburg/
4.80021E+11,https://premierhighschools.com/pflugerville/
4.80021E+11,https://premierhighschools.com/amarillo/
4.80021E+11,https://premierhighschools.com/dayton/
4.80021E+11,https://premierhighschools.com/granbury/
4.80021E+11,https://premierhighschools.com/newbraunfels/
4.80021E+11,https://premierhighschools.com/elpasowest/
4.80021E+11,https://premierhighschools.com/austinnorth/
4.80021E+11,https://premierhighschools.com/mission/
4.80021E+11,https://premierhighschools.com/austinsouth/
4.80021E+11,https://premierhighschools.com/laredo/
4.80021E+11,https://premierhighschools.com/delrio/
4.80021E+11,https://premierhighschools.com/abilene/
4.80021E+11,https://premierhighschools.com/fortworth/
4.80021E+11,https://premierhighschools.com/waco/
4.80021E+11,https://premierhighschools.com/lubbock/
4.80021E+11,https://premierhighschools.com/austinayw
4.80021E+11,https://premierhighschools.com/sanantoniowest/
4.8002E+11,https://www.winfreeacademy.com/
4.8002E+11,https://www.winfreeacademy.com/
4.8002E+11,https://www.winfreeacademy.com/
4.8002E+11,https://www.winfreeacademy.com/
4.8002E+11,https://www.novaacademy.org/
4.8002E+11,https://www.vanguardacademy.education/
4.8002E+11,https://picasso-elementary.vanguardacademy.education/
4.80019E+11,https://wonderlandinc.org/
4.80019E+11,http://www.ntxca.org/
4.80019E+11,https://www.ntxca.org/vnews/display.v/SEC/South%20Campus
4.80019E+11,http://www.ntxca.org/
4.80018E+11,http://jwb.jubileeacademies.org/
4.80018E+11,http://www.jubileeacademiccenter.com/harlingen-leadership-academy/
4.80018E+11,http://www.jubileeacademiccenter.com/highland-park/
4.80018E+11,http://www.jubileeacademiccenter.com/alamo-leadership-academy/
4.80016E+11,https://responsiveed.com/foundersleander/
4.80016E+11,https://responsiveed.com/ischooluniversitypark/
4.80016E+11,http://responsiveed.com/questcoppell/
4.80016E+11,https://edinburg-classical.responsiveed.com/#utm_source=GMB%20Page&utm_medium=EdinburgCA&utm_campaign=gmb_page
4.80016E+11,https://founders-lewisville.responsiveed.com/#utm_source=GMB%20Page&utm_medium=FCALewisville&utm_campaign=gmb_page
4.80016E+11,https://foundationautism.responsiveed.com/#utm_source=GMB%20Page&utm_medium=FoundationAutism&utm_campaign=gmb_page
4.80016E+11,https://clay-classical.responsiveed.com/#utm_source=GMB%20Page&utm_medium=ClayCA&utm_campaign=gmb_page
4.80016E+11,https://stem-lewisville.responsiveed.com/#utm_source=GMB%20Page&utm_medium=StemLewisville&utm_campaign=gmb_page
4.80016E+11,https://garland-classical.responsiveed.com/#utm_source=GMB%20Page&utm_medium=GarlandCA&utm_campaign=gmb_page
4.80016E+11,https://ischool-lewisville.responsiveed.com/#utm_source=GMB%20Page&utm_medium=iSchoolLewisville&utm_campaign=gmb_page
4.80016E+11,https://coppell-classical.responsiveed.com/#utm_source=GMB%20Page&utm_medium=CoppellCA&utm_campaign=gmb_page
4.80016E+11,
4.80016E+11,https://responsiveed.com/virtual/
4.80016E+11,https://huntsville-classical.responsiveed.com/?utm_source=GMB%20Page&utm_medium=Huntsville%20CA&utm_campaign=gmb_page
4.80016E+11,https://www.acaedu.net/acaedu
4.80016E+11,https://www.acaedu.net/Page/1
4.80013E+11,http://www.swschools.org/schools/phoenix/
4.80012E+11,https://www.hgaschools.org/
4.80012E+11,https://www.hgaschools.org/
4.80012E+11,https://www.hgaschools.org/
4.80008E+11,https://heritageacademy.net/
4.80008E+11,https://www.rmaschools.org/houston/
4.80008E+11,https://www.rmaschools.org/odessa/
4.80008E+11,https://www.rmaschools.org/fort-worth/
4.80008E+11,https://www.rmaschools.org/amarillo/
4.80008E+11,https://www.rmaschools.org/corpus-christi/
4.80008E+11,https://www.rmaschools.org/midland/
4.80008E+11,https://www.rmaschools.org/lubbock/
4.80008E+11,https://www.rmaschools.org/killeen/
4.80007E+11,http://www.novaacademy.org/
4.80007E+11,https://www.shrinershospitalsforchildren.org/houston
4.80007E+11,http://uhighschool.com/
4.80007E+11,http://www.unlimitedvisions.org/
4.80007E+11,https://www.twodimensions.org/
4.80007E+11,https://www.twodimensions.org/
4.80007E+11,https://www.twodimensions.org/
4.80007E+11,https://www.hmps.net/apps/pages/index.jsp?uREC_ID=94683&type=d&pREC_ID=175354
4.80007E+11,https://www.hmps.net/apps/pages/index.jsp?uREC_ID=94685&type=d&pREC_ID=175358
4.80006E+11,http://flmechs.newfrontierspublicschools.org/
4.80006E+11,http://www.nyos.org/
4.80006E+11,https://www.nyos.org/
4.80005E+11,http://www.kipp.org/school/kipp-prime-college-preparatory/
