U+58CC;U+58E4 # CJK UNIFIED IDEOGRAPH-58CC
U+58D1;U+58D1 # CJK UNIFIED IDEOGRAPH-58D1
U+58D3;U+538B # CJK UNIFIED IDEOGRAPH-58D3
U+58D5;U+58D5 # CJK UNIFIED IDEOGRAPH-58D5
U+58D7;U+58D7 # CJK UNIFIED IDEOGRAPH-58D7
U+58D8;U+5792 # CJK UNIFIED IDEOGRAPH-58D8
U+58D9;U+5739 # CJK UNIFIED IDEOGRAPH-58D9
U+58DC;U+575B # CJK UNIFIED IDEOGRAPH-58DC
U+58DE;U+574F # CJK UNIFIED IDEOGRAPH-58DE
U+58DF;U+5784 # CJK UNIFIED IDEOGRAPH-58DF
U+58E4;U+58E4 # CJK UNIFIED IDEOGRAPH-58E4
U+58E5;U+58E5 # CJK UNIFIED IDEOGRAPH-58E5
U+58EB;U+58EB # CJK UNIFIED IDEOGRAPH-58EB
U+58EC;U+58EC # CJK UNIFIED IDEOGRAPH-58EC
U+58EE;U+58EE # CJK UNIFIED IDEOGRAPH-58EE
U+58EF;U+58EE # CJK UNIFIED IDEOGRAPH-58EF
U+58F0;U+58F0 # CJK UNIFIED IDEOGRAPH-58F0
U+58F1;U+58F9 # CJK UNIFIED IDEOGRAPH-58F1
U+58F2;U+5356 # CJK UNIFIED IDEOGRAPH-58F2
U+58F7;U+58F6 # CJK UNIFIED IDEOGRAPH-58F7
U+58F9;U+58F9 # CJK UNIFIED IDEOGRAPH-58F9
U+58FA;U+58F6 # CJK UNIFIED IDEOGRAPH-58FA
U+58FB;U+58FB # CJK UNIFIED IDEOGRAPH-58FB
U+58FC;U+58F8 # CJK UNIFIED IDEOGRAPH-58FC
U+58FD;U+5BFF # CJK UNIFIED IDEOGRAPH-58FD
U+5902;U+5902 # CJK UNIFIED IDEOGRAPH-5902
U+5909;U+53D8 # CJK UNIFIED IDEOGRAPH-5909
U+590A;U+590A # CJK UNIFIED IDEOGRAPH-590A
U+590F;U+590F # CJK UNIFIED IDEOGRAPH-590F
U+5910;U+5910 # CJK UNIFIED IDEOGRAPH-5910
U+5915;U+5915 # CJK UNIFIED IDEOGRAPH-5915
U+5916;U+5916 # CJK UNIFIED IDEOGRAPH-5916
U+5918;U+536F # CJK UNIFIED IDEOGRAPH-5918
U+5919;U+5919 # CJK UNIFIED IDEOGRAPH-5919
U+591A;U+591A # CJK UNIFIED IDEOGRAPH-591A
U+591B;U+591A # CJK UNIFIED IDEOGRAPH-591B
U+591C;U+591C # CJK UNIFIED IDEOGRAPH-591C
U+5922;U+68A6 # CJK UNIFIED IDEOGRAPH-5922
U+5925;U+4F19 # CJK UNIFIED IDEOGRAPH-5925
U+5927;U+5927 # CJK UNIFIED IDEOGRAPH-5927
U+5929;U+5929 # CJK UNIFIED IDEOGRAPH-5929
U+592A;U+592A # CJK UNIFIED IDEOGRAPH-592A
U+592B;U+592B # CJK UNIFIED IDEOGRAPH-592B
U+592C;U+592C # CJK UNIFIED IDEOGRAPH-592C
U+592D;U+592D # CJK UNIFIED IDEOGRAPH-592D
U+592E;U+592E # CJK UNIFIED IDEOGRAPH-592E
U+5931;U+5931 # CJK UNIFIED IDEOGRAPH-5931
U+5932;U+5932 # CJK UNIFIED IDEOGRAPH-5932
U+5937;U+5937 # CJK UNIFIED IDEOGRAPH-5937
U+5938;U+5938 # CJK UNIFIED IDEOGRAPH-5938
U+593E;U+5939 # CJK UNIFIED IDEOGRAPH-593E
U+5944;U+5944 # CJK UNIFIED IDEOGRAPH-5944
U+5947;U+5947 # CJK UNIFIED IDEOGRAPH-5947
U+5948;U+5948 # CJK UNIFIED IDEOGRAPH-5948
U+5949;U+5949 # CJK UNIFIED IDEOGRAPH-5949
U+594E;U+594E # CJK UNIFIED IDEOGRAPH-594E
U+594F;U+594F # CJK UNIFIED IDEOGRAPH-594F
U+5950;U+5942 # CJK UNIFIED IDEOGRAPH-5950
U+5951;U+5951 # CJK UNIFIED IDEOGRAPH-5951
U+5954;U+5954 # CJK UNIFIED IDEOGRAPH-5954
U+5955;U+5955 # CJK UNIFIED IDEOGRAPH-5955
U+5957;U+5957 # CJK UNIFIED IDEOGRAPH-5957
U+5958;U+5958 # CJK UNIFIED IDEOGRAPH-5958
U+595A;U+595A # CJK UNIFIED IDEOGRAPH-595A
U+5960;U+5960 # CJK UNIFIED IDEOGRAPH-5960
U+5962;U+5962 # CJK UNIFIED IDEOGRAPH-5962
U+5965;U+5965 # CJK UNIFIED IDEOGRAPH-5965
U+5967;U+5965 # CJK UNIFIED IDEOGRAPH-5967
U+5968;U+5956 # CJK UNIFIED IDEOGRAPH-5968
U+5969;U+5941 # CJK UNIFIED IDEOGRAPH-5969
U+596A;U+593A # CJK UNIFIED IDEOGRAPH-596A
U+596C;U+5956 # CJK UNIFIED IDEOGRAPH-596C
U+596E;U+594B # CJK UNIFIED IDEOGRAPH-596E
U+5973;U+5973 # CJK UNIFIED IDEOGRAPH-5973
U+5974;U+5974 # CJK UNIFIED IDEOGRAPH-5974
U+5978;U+5978 # CJK UNIFIED IDEOGRAPH-5978
U+597D;U+597D # CJK UNIFIED IDEOGRAPH-597D
U+5981;U+5981 # CJK UNIFIED IDEOGRAPH-5981
U+5982;U+5982 # CJK UNIFIED IDEOGRAPH-5982
U+5983;U+5983 # CJK UNIFIED IDEOGRAPH-5983
U+5984;U+5984 # CJK UNIFIED IDEOGRAPH-5984
U+598A;U+598A # CJK UNIFIED IDEOGRAPH-598A
U+598D;U+598D # CJK UNIFIED IDEOGRAPH-598D
U+5993;U+5993 # CJK UNIFIED IDEOGRAPH-5993
U+5996;U+5996 # CJK UNIFIED IDEOGRAPH-5996
U+5999;U+5999 # CJK UNIFIED IDEOGRAPH-5999
U+599B;U+5AB8 # CJK UNIFIED IDEOGRAPH-599B
U+599D;U+5986 # CJK UNIFIED IDEOGRAPH-599D
U+59A3;U+59A3 # CJK UNIFIED IDEOGRAPH-59A3
U+59A5;U+59A5 # CJK UNIFIED IDEOGRAPH-59A5
U+59A8;U+59A8 # CJK UNIFIED IDEOGRAPH-59A8
U+59AC;U+5992 # CJK UNIFIED IDEOGRAPH-59AC
U+59B2;U+59B2 # CJK UNIFIED IDEOGRAPH-59B2
U+59B9;U+59B9 # CJK UNIFIED IDEOGRAPH-59B9
U+59BB;U+59BB # CJK UNIFIED IDEOGRAPH-59BB
U+59BE;U+59BE # CJK UNIFIED IDEOGRAPH-59BE
U+59C6;U+59C6 # CJK UNIFIED IDEOGRAPH-59C6
U+59C9;U+59CA # CJK UNIFIED IDEOGRAPH-59C9
U+59CB;U+59CB # CJK UNIFIED IDEOGRAPH-59CB
U+59D0;U+59D0 # CJK UNIFIED IDEOGRAPH-59D0
U+59D1;U+59D1 # CJK UNIFIED IDEOGRAPH-59D1
U+59D3;U+59D3 # CJK UNIFIED IDEOGRAPH-59D3
U+59D4;U+59D4 # CJK UNIFIED IDEOGRAPH-59D4
U+59D9;U+598A # CJK UNIFIED IDEOGRAPH-59D9
U+59DA;U+59DA # CJK UNIFIED IDEOGRAPH-59DA
U+59DC;U+59DC # CJK UNIFIED IDEOGRAPH-59DC
U+59E5;U+59E5 # CJK UNIFIED IDEOGRAPH-59E5
U+59E6;U+5978 # CJK UNIFIED IDEOGRAPH-59E6
U+59E8;U+59E8 # CJK UNIFIED IDEOGRAPH-59E8
U+59EA;U+4F84 # CJK UNIFIED IDEOGRAPH-59EA
U+59EB;U+59EC # CJK UNIFIED IDEOGRAPH-59EB
U+59F6;U+59F6 # CJK UNIFIED IDEOGRAPH-59F6
U+59FB;U+59FB # CJK UNIFIED IDEOGRAPH-59FB
U+59FF;U+59FF # CJK UNIFIED IDEOGRAPH-59FF
U+5A01;U+5A01 # CJK UNIFIED IDEOGRAPH-5A01
U+5A03;U+5A03 # CJK UNIFIED IDEOGRAPH-5A03
U+5A09;U+5A09 # CJK UNIFIED IDEOGRAPH-5A09
U+5A11;U+5A11 # CJK UNIFIED IDEOGRAPH-5A11
U+5A18;U+5A18 # CJK UNIFIED IDEOGRAPH-5A18
U+5A1A;U+5583 # CJK UNIFIED IDEOGRAPH-5A1A
U+5A1C;U+5A1C # CJK UNIFIED IDEOGRAPH-5A1C
U+5A1F;U+5A1F # CJK UNIFIED IDEOGRAPH-5A1F
U+5A20;U+5A20 # CJK UNIFIED IDEOGRAPH-5A20
U+5A25;U+5A25 # CJK UNIFIED IDEOGRAPH-5A25
U+5A29;U+5A29 # CJK UNIFIED IDEOGRAPH-5A29
U+5A2F;U+5A31 # CJK UNIFIED IDEOGRAPH-5A2F
U+5A35;U+5A35 # CJK UNIFIED IDEOGRAPH-5A35
U+5A36;U+5A36 # CJK UNIFIED IDEOGRAPH-5A36
U+5A3C;U+5A3C # CJK UNIFIED IDEOGRAPH-5A3C
U+5A40;U+5A40 # CJK UNIFIED IDEOGRAPH-5A40
U+5A41;U+5A04 # CJK UNIFIED IDEOGRAPH-5A41
U+5A46;U+5A46 # CJK UNIFIED IDEOGRAPH-5A46
U+5A49;U+5A49 # CJK UNIFIED IDEOGRAPH-5A49
U+5A5A;U+5A5A # CJK UNIFIED IDEOGRAPH-5A5A
U+5A62;U+5A62 # CJK UNIFIED IDEOGRAPH-5A62
U+5A66;U+5987 # CJK UNIFIED IDEOGRAPH-5A66
U+5A6A;U+5A6A # CJK UNIFIED IDEOGRAPH-5A6A
U+5A6C;U+6DEB # CJK UNIFIED IDEOGRAPH-5A6C
U+5A7F;U+5A7F # CJK UNIFIED IDEOGRAPH-5A7F
U+5A92;U+5A92 # CJK UNIFIED IDEOGRAPH-5A92
U+5A9A;U+5A9A # CJK UNIFIED IDEOGRAPH-5A9A
U+5A9B;U+5A9B # CJK UNIFIED IDEOGRAPH-5A9B
U+5ABC;U+5AAA # CJK UNIFIED IDEOGRAPH-5ABC
U+5ABD;U+5988 # CJK UNIFIED IDEOGRAPH-5ABD
U+5ABE;U+5ABE # CJK UNIFIED IDEOGRAPH-5ABE
U+5AC1;U+5AC1 # CJK UNIFIED IDEOGRAPH-5AC1
U+5AC2;U+5AC2 # CJK UNIFIED IDEOGRAPH-5AC2
U+5AC9;U+5AC9 # CJK UNIFIED IDEOGRAPH-5AC9
U+5ACB;U+8885 # CJK UNIFIED IDEOGRAPH-5ACB
U+5ACC;U+5ACC # CJK UNIFIED IDEOGRAPH-5ACC
U+5AD0;U+5583 # CJK UNIFIED IDEOGRAPH-5AD0
U+5AD6;U+5AD6 # CJK UNIFIED IDEOGRAPH-5AD6
U+5AD7;U+59AA # CJK UNIFIED IDEOGRAPH-5AD7
U+5AE1;U+5AE1 # CJK UNIFIED IDEOGRAPH-5AE1
U+5AE3;U+5AE3 # CJK UNIFIED IDEOGRAPH-5AE3
U+5AE6;U+5AE6 # CJK UNIFIED IDEOGRAPH-5AE6
U+5AE9;U+5AE9 # CJK UNIFIED IDEOGRAPH-5AE9
U+5AFA;U+5A34 # CJK UNIFIED IDEOGRAPH-5AFA
U+5AFB;U+5A34 # CJK UNIFIED IDEOGRAPH-5AFB
U+5B09;U+5B09 # CJK UNIFIED IDEOGRAPH-5B09
U+5B0B;U+5A75 # CJK UNIFIED IDEOGRAPH-5B0B
U+5B0C;U+5A07 # CJK UNIFIED IDEOGRAPH-5B0C
U+5B16;U+5B16 # CJK UNIFIED IDEOGRAPH-5B16
U+5B22;U+5A18 # CJK UNIFIED IDEOGRAPH-5B22
U+5B2A;U+5AD4 # CJK UNIFIED IDEOGRAPH-5B2A
U+5B2C;U+5B2C # CJK UNIFIED IDEOGRAPH-5B2C
U+5B30;U+5A74 # CJK UNIFIED IDEOGRAPH-5B30
U+5B32;U+5B32 # CJK UNIFIED IDEOGRAPH-5B32
U+5B36;U+5B36 # CJK UNIFIED IDEOGRAPH-5B36
U+5B3E;U+61D2 # CJK UNIFIED IDEOGRAPH-5B3E
U+5B40;U+5B40 # CJK UNIFIED IDEOGRAPH-5B40
U+5B43;U+5A18 # CJK UNIFIED IDEOGRAPH-5B43
U+5B45;U+7EA4 # CJK UNIFIED IDEOGRAPH-5B45
U+5B50;U+5B50 # CJK UNIFIED IDEOGRAPH-5B50
U+5B51;U+5B51 # CJK UNIFIED IDEOGRAPH-5B51
U+5B54;U+5B54 # CJK UNIFIED IDEOGRAPH-5B54
U+5B55;U+5B55 # CJK UNIFIED IDEOGRAPH-5B55
U+5B57;U+5B57 # CJK UNIFIED IDEOGRAPH-5B57
U+5B58;U+5B58 # CJK UNIFIED IDEOGRAPH-5B58
U+5B5A;U+5B5A # CJK UNIFIED IDEOGRAPH-5B5A
U+5B5B;U+5B5B # CJK UNIFIED IDEOGRAPH-5B5B
U+5B5C;U+5B5C # CJK UNIFIED IDEOGRAPH-5B5C
U+5B5D;U+5B5D # CJK UNIFIED IDEOGRAPH-5B5D
U+5B5F;U+5B5F # CJK UNIFIED IDEOGRAPH-5B5F
U+5B63;U+5B63 # CJK UNIFIED IDEOGRAPH-5B63
U+5B64;U+5B64 # CJK UNIFIED IDEOGRAPH-5B64
U+5B65;U+5B65 # CJK UNIFIED IDEOGRAPH-5B65
U+5B66;U+5B66 # CJK UNIFIED IDEOGRAPH-5B66
U+5B69;U+5B69 # CJK UNIFIED IDEOGRAPH-5B69
U+5B6B;U+5B59 # CJK UNIFIED IDEOGRAPH-5B6B
U+5B70;U+5B70 # CJK UNIFIED IDEOGRAPH-5B70
U+5B71;U+5B71 # CJK UNIFIED IDEOGRAPH-5B71
U+5B73;U+5B73 # CJK UNIFIED IDEOGRAPH-5B73
U+5B75;U+5B75 # CJK UNIFIED IDEOGRAPH-5B75
U+5B78;U+5B66 # CJK UNIFIED IDEOGRAPH-5B78
U+5B7A;U+5B7A # CJK UNIFIED IDEOGRAPH-5B7A
U+5B80;U+5B80 # CJK UNIFIED IDEOGRAPH-5B80
U+5B83;U+5B83 # CJK UNIFIED IDEOGRAPH-5B83
U+5B85;U+5B85 # CJK UNIFIED IDEOGRAPH-5B85
U+5B87;U+5B87 # CJK UNIFIED IDEOGRAPH-5B87
U+5B88;U+5B88 # CJK UNIFIED IDEOGRAPH-5B88
U+5B89;U+5B89 # CJK UNIFIED IDEOGRAPH-5B89
U+5B8B;U+5B8B # CJK UNIFIED IDEOGRAPH-5B8B
U+5B8C;U+5B8C # CJK UNIFIED IDEOGRAPH-5B8C
U+5B8D;U+8089 # CJK UNIFIED IDEOGRAPH-5B8D
U+5B8F;U+5B8F # CJK UNIFIED IDEOGRAPH-5B8F
U+5B95;U+5B95 # CJK UNIFIED IDEOGRAPH-5B95
U+5B97;U+5B97 # CJK UNIFIED IDEOGRAPH-5B97
U+5B98;U+5B98 # CJK UNIFIED IDEOGRAPH-5B98
U+5B99;U+5B99 # CJK UNIFIED IDEOGRAPH-5B99
U+5B9A;U+5B9A # CJK UNIFIED IDEOGRAPH-5B9A
U+5B9B;U+5B9B # CJK UNIFIED IDEOGRAPH-5B9B
U+5B9C;U+5B9C # CJK UNIFIED IDEOGRAPH-5B9C
U+5B9D;U+5B9D # CJK UNIFIED IDEOGRAPH-5B9D
U+5B9F;U+5B9E # CJK UNIFIED IDEOGRAPH-5B9F
U+5BA2;U+5BA2 # CJK UNIFIED IDEOGRAPH-5BA2
U+5BA3;U+5BA3 # CJK UNIFIED IDEOGRAPH-5BA3
U+5BA4;U+5BA4 # CJK UNIFIED IDEOGRAPH-5BA4
U+5BA5;U+5BA5 # CJK UNIFIED IDEOGRAPH-5BA5
U+5BA6;U+5BA6 # CJK UNIFIED IDEOGRAPH-5BA6
U+5BAE;U+5BAB # CJK UNIFIED IDEOGRAPH-5BAE
U+5BB0;U+5BB0 # CJK UNIFIED IDEOGRAPH-5BB0
U+5BB3;U+5BB3 # CJK UNIFIED IDEOGRAPH-5BB3
U+5BB4;U+5BB4 # CJK UNIFIED IDEOGRAPH-5BB4
U+5BB5;U+5BB5 # CJK UNIFIED IDEOGRAPH-5BB5
U+5BB6;U+5BB6 # CJK UNIFIED IDEOGRAPH-5BB6
U+5BB8;U+5BB8 # CJK UNIFIED IDEOGRAPH-5BB8
U+5BB9;U+5BB9 # CJK UNIFIED IDEOGRAPH-5BB9
U+5BBF;U+5BBF # CJK UNIFIED IDEOGRAPH-5BBF
U+5BC2;U+5BC2 # CJK UNIFIED IDEOGRAPH-5BC2
U+5BC3;U+51A4 # CJK UNIFIED IDEOGRAPH-5BC3
U+5BC4;U+5BC4 # CJK UNIFIED IDEOGRAPH-5BC4
U+5BC5;U+5BC5 # CJK UNIFIED IDEOGRAPH-5BC5
U+5BC6;U+5BC6 # CJK UNIFIED IDEOGRAPH-5BC6
U+5BC7;U+5BC7 # CJK UNIFIED IDEOGRAPH-5BC7
U+5BC9;U+9E64 # CJK UNIFIED IDEOGRAPH-5BC9
U+5BCC;U+5BCC # CJK UNIFIED IDEOGRAPH-5BCC
U+5BD0;U+5BD0 # CJK UNIFIED IDEOGRAPH-5BD0
U+5BD2;U+5BD2 # CJK UNIFIED IDEOGRAPH-5BD2
U+5BD3;U+5BD3 # CJK UNIFIED IDEOGRAPH-5BD3
U+5BD4;U+5BD4 # CJK UNIFIED IDEOGRAPH-5BD4
U+5BDB;U+5BBD # CJK UNIFIED IDEOGRAPH-5BDB
U+5BDD;U+5BDD # CJK UNIFIED IDEOGRAPH-5BDD
U+5BDE;U+5BDE # CJK UNIFIED IDEOGRAPH-5BDE
U+5BDF;U+5BDF # CJK UNIFIED IDEOGRAPH-5BDF
U+5BE1;U+5BE1 # CJK UNIFIED IDEOGRAPH-5BE1
U+5BE2;U+5BDD # CJK UNIFIED IDEOGRAPH-5BE2
U+5BE4;U+5BE4 # CJK UNIFIED IDEOGRAPH-5BE4
U+5BE5;U+5BE5 # CJK UNIFIED IDEOGRAPH-5BE5
U+5BE6;U+5B9E # CJK UNIFIED IDEOGRAPH-5BE6
U+5BE7;U+5B81 # CJK UNIFIED IDEOGRAPH-5BE7
U+5BE8;U+5BE8 # CJK UNIFIED IDEOGRAPH-5BE8
U+5BE9;U+5BA1 # CJK UNIFIED IDEOGRAPH-5BE9
U+5BEB;U+5199 # CJK UNIFIED IDEOGRAPH-5BEB
U+5BEE;U+5BEE # CJK UNIFIED IDEOGRAPH-5BEE
U+5BF0;U+5BF0 # CJK UNIFIED IDEOGRAPH-5BF0
U+5BF3;U+5B9D # CJK UNIFIED IDEOGRAPH-5BF3
U+5BF5;U+5BA0 # CJK UNIFIED IDEOGRAPH-5BF5
U+5BF6;U+5B9D # CJK UNIFIED IDEOGRAPH-5BF6
U+5BF8;U+5BF8 # CJK UNIFIED IDEOGRAPH-5BF8
U+5BFA;U+5BFA # CJK UNIFIED IDEOGRAPH-5BFA
U+5BFE;U+5BF9 # CJK UNIFIED IDEOGRAPH-5BFE
U+5BFF;U+5BFF # CJK UNIFIED IDEOGRAPH-5BFF
U+5C01;U+5C01 # CJK UNIFIED IDEOGRAPH-5C01
U+5C02;U+4E13 # CJK UNIFIED IDEOGRAPH-5C02
U+5C04;U+5C04 # CJK UNIFIED IDEOGRAPH-5C04
U+5C05;U+514B # CJK UNIFIED IDEOGRAPH-5C05
U+5C06;U+5C06 # CJK UNIFIED IDEOGRAPH-5C06
U+5C07;U+5C06 # CJK UNIFIED IDEOGRAPH-5C07
U+5C08;U+4E13 # CJK UNIFIED IDEOGRAPH-5C08
U+5C09;U+5C09 # CJK UNIFIED IDEOGRAPH-5C09
U+5C0A;U+5C0A # CJK UNIFIED IDEOGRAPH-5C0A
U+5C0B;U+5BFB # CJK UNIFIED IDEOGRAPH-5C0B
U+5C0D;U+5BF9 # CJK UNIFIED IDEOGRAPH-5C0D
U+5C0E;U+5BFC # CJK UNIFIED IDEOGRAPH-5C0E
U+5C0F;U+5C0F # CJK UNIFIED IDEOGRAPH-5C0F
U+5C11;U+5C11 # CJK UNIFIED IDEOGRAPH-5C11
U+5C13;U+5C14 # CJK UNIFIED IDEOGRAPH-5C13
U+5C16;U+5C16 # CJK UNIFIED IDEOGRAPH-5C16
U+5C1A;U+5C1A # CJK UNIFIED IDEOGRAPH-5C1A
U+5C20;U+9C9C # CJK UNIFIED IDEOGRAPH-5C20
U+5C22;U+5C22 # CJK UNIFIED IDEOGRAPH-5C22
U+5C24;U+5C24 # CJK UNIFIED IDEOGRAPH-5C24
U+5C28;U+5C28 # CJK UNIFIED IDEOGRAPH-5C28
U+5C2D;U+5C27 # CJK UNIFIED IDEOGRAPH-5C2D
U+5C31;U+5C31 # CJK UNIFIED IDEOGRAPH-5C31
U+5C38;U+5C38 # CJK UNIFIED IDEOGRAPH-5C38
U+5C39;U+5C39 # CJK UNIFIED IDEOGRAPH-5C39
U+5C3A;U+5C3A # CJK UNIFIED IDEOGRAPH-5C3A
U+5C3B;U+5C3B # CJK UNIFIED IDEOGRAPH-5C3B
U+5C3C;U+5C3C # CJK UNIFIED IDEOGRAPH-5C3C
U+5C3D;U+5C3D # CJK UNIFIED IDEOGRAPH-5C3D
U+5C3E;U+5C3E # CJK UNIFIED IDEOGRAPH-5C3E
U+5C3F;U+5C3F # CJK UNIFIED IDEOGRAPH-5C3F
U+5C40;U+5C40 # CJK UNIFIED IDEOGRAPH-5C40
U+5C41;U+5C41 # CJK UNIFIED IDEOGRAPH-5C41
U+5C45;U+5C45 # CJK UNIFIED IDEOGRAPH-5C45
U+5C46;U+5C4A # CJK UNIFIED IDEOGRAPH-5C46
U+5C48;U+5C48 # CJK UNIFIED IDEOGRAPH-5C48
U+5C4A;U+5C4A # CJK UNIFIED IDEOGRAPH-5C4A
U+5C4B;U+5C4B # CJK UNIFIED IDEOGRAPH-5C4B
U+5C4D;U+5C38 # CJK UNIFIED IDEOGRAPH-5C4D
U+5C4E;U+5C4E # CJK UNIFIED IDEOGRAPH-5C4E
U+5C4F;U+5C4F # CJK UNIFIED IDEOGRAPH-5C4F
U+5C50;U+5C50 # CJK UNIFIED IDEOGRAPH-5C50
U+5C51;U+5C51 # CJK UNIFIED IDEOGRAPH-5C51
U+5C53;U+5C43 # CJK UNIFIED IDEOGRAPH-5C53
U+5C55;U+5C55 # CJK UNIFIED IDEOGRAPH-5C55
U+5C5E;U+5C5E # CJK UNIFIED IDEOGRAPH-5C5E
U+5C60;U+5C60 # CJK UNIFIED IDEOGRAPH-5C60
U+5C61;U+5C61 # CJK UNIFIED IDEOGRAPH-5C61
U+5C64;U+5C42 # CJK UNIFIED IDEOGRAPH-5C64
U+5C65;U+5C65 # CJK UNIFIED IDEOGRAPH-5C65
U+5C6C;U+5C5E # CJK UNIFIED IDEOGRAPH-5C6C
U+5C6E;U+5C6E # CJK UNIFIED IDEOGRAPH-5C6E
U+5C6F;U+5C6F # CJK UNIFIED IDEOGRAPH-5C6F
U+5C71;U+5C71 # CJK UNIFIED IDEOGRAPH-5C71
U+5C76;U+5C76 # CJK UNIFIED IDEOGRAPH-5C76
U+5C79;U+5C79 # CJK UNIFIED IDEOGRAPH-5C79
U+5C8C;U+5C8C # CJK UNIFIED IDEOGRAPH-5C8C
U+5C90;U+5C90 # CJK UNIFIED IDEOGRAPH-5C90
U+5C91;U+5C91 # CJK UNIFIED IDEOGRAPH-5C91
U+5C94;U+5C94 # CJK UNIFIED IDEOGRAPH-5C94
U+5CA1;U+5188 # CJK UNIFIED IDEOGRAPH-5CA1
U+5CA8;U+5CA8 # CJK UNIFIED IDEOGRAPH-5CA8
U+5CA9;U+5CA9 # CJK UNIFIED IDEOGRAPH-5CA9
U+5CAB;U+5CAB # CJK UNIFIED IDEOGRAPH-5CAB
U+5CAC;U+5CAC # CJK UNIFIED IDEOGRAPH-5CAC
U+5CB1;U+5CB1 # CJK UNIFIED IDEOGRAPH-5CB1
U+5CB3;U+5CB3 # CJK UNIFIED IDEOGRAPH-5CB3
U+5CB6;U+5CB6 # CJK UNIFIED IDEOGRAPH-5CB6
U+5CB7;U+5CB7 # CJK UNIFIED IDEOGRAPH-5CB7
U+5CB8;U+5CB8 # CJK UNIFIED IDEOGRAPH-5CB8
U+5CBB;U+5CBB # CJK UNIFIED IDEOGRAPH-5CBB
U+5CBC;U+5CBC # CJK UNIFIED IDEOGRAPH-5CBC
U+5CBE;U+5CBE # CJK UNIFIED IDEOGRAPH-5CBE
U+5CC5;U+5CC5 # CJK UNIFIED IDEOGRAPH-5CC5
U+5CC7;U+5CC7 # CJK UNIFIED IDEOGRAPH-5CC7
U+5CD9;U+5CD9 # CJK UNIFIED IDEOGRAPH-5CD9
U+5CE0;U+5CE0 # CJK UNIFIED IDEOGRAPH-5CE0
U+5CE1;U+5CE1 # CJK UNIFIED IDEOGRAPH-5CE1
U+5CE8;U+5CE8 # CJK UNIFIED IDEOGRAPH-5CE8
U+5CE9;U+5CE8 # CJK UNIFIED IDEOGRAPH-5CE9
U+5CEA;U+5CEA # CJK UNIFIED IDEOGRAPH-5CEA
U+5CED;U+5CED # CJK UNIFIED IDEOGRAPH-5CED
U+5CEF;U+5CF0 # CJK UNIFIED IDEOGRAPH-5CEF
U+5CF0;U+5CF0 # CJK UNIFIED IDEOGRAPH-5CF0
U+5CF6;U+5C9B # CJK UNIFIED IDEOGRAPH-5CF6
U+5CFA;U+5CFA # CJK UNIFIED IDEOGRAPH-5CFA
U+5CFB;U+5CFB # CJK UNIFIED IDEOGRAPH-5CFB
U+5CFD;U+5CE1 # CJK UNIFIED IDEOGRAPH-5CFD
U+5D07;U+5D07 # CJK UNIFIED IDEOGRAPH-5D07
U+5D0B;U+534E # CJK UNIFIED IDEOGRAPH-5D0B
U+5D0E;U+5D0E # CJK UNIFIED IDEOGRAPH-5D0E
U+5D11;U+6606 # CJK UNIFIED IDEOGRAPH-5D11
U+5D14;U+5D14 # CJK UNIFIED IDEOGRAPH-5D14
U+5D15;U+5D16 # CJK UNIFIED IDEOGRAPH-5D15
U+5D16;U+5D16 # CJK UNIFIED IDEOGRAPH-5D16
U+5D17;U+5C97 # CJK UNIFIED IDEOGRAPH-5D17
U+5D18;U+4ED1 # CJK UNIFIED IDEOGRAPH-5D18
U+5D19;U+4ED1 # CJK UNIFIED IDEOGRAPH-5D19
U+5D1A;U+5D1A # CJK UNIFIED IDEOGRAPH-5D1A
U+5D1B;U+5D1B # CJK UNIFIED IDEOGRAPH-5D1B
U+5D1F;U+5D1F # CJK UNIFIED IDEOGRAPH-5D1F
U+5D22;U+5CE5 # CJK UNIFIED IDEOGRAPH-5D22
U+5D29;U+5D29 # CJK UNIFIED IDEOGRAPH-5D29
U+5D4B;U+5D4B # CJK UNIFIED IDEOGRAPH-5D4B
U+5D4C;U+5D4C # CJK UNIFIED IDEOGRAPH-5D4C
U+5D4E;U+5D4E # CJK UNIFIED IDEOGRAPH-5D4E
U+5D50;U+5C9A # CJK UNIFIED IDEOGRAPH-5D50
U+5D52;U+5CA9 # CJK UNIFIED IDEOGRAPH-5D52
U+5D5C;U+5D0E # CJK UNIFIED IDEOGRAPH-5D5C
U+5D69;U+5D69 # CJK UNIFIED IDEOGRAPH-5D69
U+5D6C;U+5D6C # CJK UNIFIED IDEOGRAPH-5D6C
U+5D6F;U+5D6F # CJK UNIFIED IDEOGRAPH-5D6F
U+5D73;U+5D6F # CJK UNIFIED IDEOGRAPH-5D73
U+5D76;U+5D76 # CJK UNIFIED IDEOGRAPH-5D76
U+5D82;U+5D82 # CJK UNIFIED IDEOGRAPH-5D82
U+5D84;U+5D2D # CJK UNIFIED IDEOGRAPH-5D84
U+5D87;U+5C96 # CJK UNIFIED IDEOGRAPH-5D87
U+5D8B;U+5C9B # CJK UNIFIED IDEOGRAPH-5D8B
U+5D8C;U+5C9B # CJK UNIFIED IDEOGRAPH-5D8C
U+5D90;U+5D90 # CJK UNIFIED IDEOGRAPH-5D90
U+5D9D;U+5D9D # CJK UNIFIED IDEOGRAPH-5D9D
